from_stop_id,to_stop_id,dist,from_route_id,to_route_id,schedule_precedence
87932,185767,0.25,,,
185767,87934,0.36,,,
87934,185767,0.36,,,
185767,88544,0.47,,,
88544,185767,0.47,,,
185767,86208,0.47,,,
86208,185767,0.47,,,
185767,86511,0.44,,,
86511,185767,0.44,,,
185767,86848,0.46,,,
86848,185767,0.46,,,
185767,87140,0.29,,,
87140,185767,0.29,,,
185767,87159,0.06,,,
87159,185767,0.06,,,
131583,130369,0.43,,,
130369,131583,0.43,,,
98822,99943,0.36,,,
99943,98822,0.36,,,
100027,98822,0.38,,,
98822,100037,0.38,,,
98822,100057,0.42,,,
98822,100080,0.49,,,
98822,100280,0.47,,,
98822,100474,0.5,,,
98822,99126,0.34,,,
99126,98822,0.34,,,
97727,98822,0.37,,,
98822,97769,0.45,,,
97769,98822,0.45,,,
98822,98103,0.4,,,
98103,98822,0.4,,,
98831,99027,0.21,,,
99027,98831,0.21,,,
98831,99140,0.21,,,
99140,98831,0.21,,,
99287,98831,0.2,,,
98831,99332,0.21,,,
99332,98831,0.21,,,
99472,98831,0.26,,,
99521,98831,0.31,,,
99630,98831,0.41,,,
99737,98831,0.3,,,
98831,99763,0.39,,,
99763,98831,0.39,,,
99869,98831,0.36,,,
98833,98890,0.41,,,
98833,99454,0.22,,,
98833,99459,0.27,,,
98833,99469,0.31,,,
98833,99534,0.39,,,
98833,99556,0.29,,,
98833,98116,0.26,,,
33299,33555,0.18,,,
33299,33913,0.44,,,
33299,34281,0.42,,,
33299,33655,0.2,,,
33299,32675,0.28,,,
33299,32694,0.38,,,
131616,131692,0.46,,,
131692,131616,0.46,,,
131616,199215,0.45,,,
199215,131616,0.45,,,
131616,199222,0.18,,,
199222,131616,0.18,,,
131616,199347,0.17,,,
199347,131616,0.17,,,
131616,199398,0.17,,,
199398,131616,0.17,,,
131616,199216,0.0,,,
199216,131616,0.0,,,
66100,66507,0.28,,,
66507,66100,0.28,,,
66100,67193,0.45,,,
67193,66100,0.45,,,
66100,67240,0.4,,,
66100,67246,0.46,,,
67246,66100,0.46,,,
66100,67592,0.49,,,
67592,66100,0.49,,,
66100,65049,0.46,,,
65049,66100,0.46,,,
66100,65355,0.46,,,
65355,66100,0.46,,,
33974,32863,0.47,,,
32863,33984,0.46,,,
33984,32863,0.46,,,
32863,32407,0.35,,,
32407,32863,0.35,,,
32474,32863,0.22,,,
98882,100057,0.49,,,
100057,98882,0.49,,,
98882,100080,0.42,,,
100080,98882,0.42,,,
98882,100095,0.4,,,
100095,98882,0.4,,,
100120,98882,0.38,,,
98882,100148,0.42,,,
100148,98882,0.42,,,
98882,97769,0.45,,,
97769,98882,0.45,,,
131643,131651,0.25,,,
99082,98890,0.42,,,
98890,99454,0.47,,,
99454,98890,0.47,,,
98890,99459,0.32,,,
99459,98890,0.32,,,
98894,98945,0.49,,,
98945,98894,0.49,,,
98894,97730,0.43,,,
97730,98894,0.43,,,
98894,98045,0.38,,,
98045,98894,0.38,,,
98899,99287,0.45,,,
99287,98899,0.45,,,
98899,99763,0.39,,,
99763,98899,0.39,,,
98899,100083,0.42,,,
100083,98899,0.42,,,
98907,99287,0.46,,,
99287,98907,0.46,,,
98907,99763,0.4,,,
99763,98907,0.4,,,
98907,100083,0.43,,,
100083,98907,0.43,,,
125713,199226,0.24,,,
199226,125713,0.24,,,
125713,124661,0.43,,,
124661,125713,0.43,,,
125713,124841,0.43,,,
124841,125713,0.43,,,
125671,125713,0.29,,,
125713,125722,0.05,,,
125722,125713,0.05,,,
131692,199222,0.45,,,
199222,131692,0.45,,,
131692,199398,0.44,,,
199398,131692,0.44,,,
131692,199216,0.46,,,
199216,131692,0.46,,,
131692,130919,0.29,,,
130919,131692,0.29,,,
98934,98956,0.22,,,
98956,98934,0.22,,,
98934,99425,0.27,,,
99425,98934,0.27,,,
98934,100109,0.42,,,
100109,98934,0.42,,,
98934,100212,0.41,,,
100212,98934,0.41,,,
98934,97916,0.42,,,
97916,98934,0.42,,,
164476,165148,0.4,,,
165148,164476,0.4,,,
164476,165730,0.5,,,
165730,164476,0.5,,,
164476,164470,0.34,,,
164470,164476,0.34,,,
98945,99377,0.16,,,
98945,99604,0.47,,,
99604,98945,0.47,,,
98945,98045,0.4,,,
98945,98266,0.45,,,
98266,98945,0.45,,,
66179,66921,0.36,,,
164495,164489,0.12,,,
164505,164489,0.36,,,
164815,164489,0.49,,,
164489,165176,0.25,,,
165176,164489,0.25,,,
164489,165559,0.36,,,
165559,164489,0.36,,,
164489,186152,0.38,,,
186152,164489,0.38,,,
164489,163630,0.48,,,
163630,164489,0.48,,,
164489,163788,0.4,,,
163788,164489,0.4,,,
164489,163821,0.29,,,
163821,164489,0.29,,,
99425,98956,0.17,,,
98956,99630,0.49,,,
99630,98956,0.49,,,
100109,98956,0.35,,,
98956,100212,0.39,,,
100212,98956,0.39,,,
164505,164495,0.24,,,
164815,164495,0.38,,,
164495,164896,0.41,,,
164896,164495,0.41,,,
164495,165176,0.22,,,
164495,165559,0.34,,,
164495,186152,0.27,,,
186152,164495,0.27,,,
164495,163215,0.47,,,
163215,164495,0.47,,,
164495,163385,0.48,,,
164495,163630,0.39,,,
163630,164495,0.39,,,
164495,163817,0.35,,,
164495,163788,0.32,,,
163788,164495,0.32,,,
164495,163821,0.24,,,
164505,164533,0.26,,,
164533,164505,0.26,,,
164505,164550,0.37,,,
164550,164505,0.37,,,
164815,164505,0.15,,,
164505,164896,0.19,,,
164896,164505,0.19,,,
164505,165176,0.33,,,
164505,165204,0.48,,,
165204,164505,0.48,,,
164505,165559,0.42,,,
164505,164846,0.36,,,
164846,164505,0.36,,,
164505,186152,0.14,,,
186152,164505,0.14,,,
164505,163215,0.48,,,
163215,164505,0.48,,,
164505,163630,0.31,,,
164505,163788,0.25,,,
163788,164505,0.25,,,
164505,163821,0.31,,,
164512,164542,0.37,,,
164512,165633,0.37,,,
66211,66374,0.22,,,
66374,66211,0.22,,,
66950,66211,0.26,,,
66211,67284,0.42,,,
66211,67296,0.37,,,
67296,66211,0.37,,,
65109,66211,0.41,,,
65362,66211,0.33,,,
98991,98980,0.17,,,
99263,98980,0.34,,,
100019,98980,0.37,,,
100507,98980,0.46,,,
97774,98980,0.47,,,
98266,98980,0.32,,,
98281,98980,0.26,,,
164533,164550,0.12,,,
164550,164533,0.12,,,
164533,164572,0.47,,,
164815,164533,0.16,,,
164533,164896,0.15,,,
164896,164533,0.15,,,
164533,165204,0.27,,,
165204,164533,0.27,,,
164533,165449,0.36,,,
165449,164533,0.36,,,
164533,164846,0.13,,,
164846,164533,0.13,,,
164533,164574,0.5,,,
164533,186152,0.3,,,
186152,164533,0.3,,,
164533,163630,0.41,,,
163630,164533,0.41,,,
164533,163692,0.36,,,
163692,164533,0.36,,,
164533,163788,0.39,,,
66235,66240,0.07,,,
66235,66245,0.12,,,
66235,66252,0.25,,,
66252,66235,0.25,,,
66235,66254,0.3,,,
66254,66235,0.3,,,
66235,66263,0.37,,,
66235,67011,0.34,,,
67011,66235,0.34,,,
66235,67016,0.26,,,
66235,67399,0.39,,,
66235,65320,0.41,,,
65320,66235,0.41,,,
66235,65527,0.27,,,
163773,164542,0.46,,,
66252,66240,0.18,,,
66254,66240,0.23,,,
66270,66240,0.44,,,
66240,66670,0.45,,,
66670,66240,0.45,,,
66240,67011,0.38,,,
67011,66240,0.38,,,
66240,67016,0.27,,,
67016,66240,0.27,,,
66240,67399,0.4,,,
67399,66240,0.4,,,
66240,65320,0.38,,,
65320,66240,0.38,,,
66240,65527,0.3,,,
65527,66240,0.3,,,
66252,66245,0.13,,,
66254,66245,0.18,,,
66270,66245,0.38,,,
66245,66670,0.41,,,
66670,66245,0.41,,,
66245,67011,0.42,,,
67011,66245,0.42,,,
66245,67016,0.29,,,
67016,66245,0.29,,,
66245,67033,0.46,,,
67033,66245,0.46,,,
66245,67399,0.41,,,
67399,66245,0.41,,,
66245,65320,0.36,,,
65320,66245,0.36,,,
66245,65527,0.33,,,
65527,66245,0.33,,,
164550,164572,0.35,,,
164815,164550,0.27,,,
164550,164896,0.25,,,
164896,164550,0.25,,,
164550,165204,0.21,,,
165204,164550,0.21,,,
164550,165449,0.3,,,
165449,164550,0.3,,,
164550,164846,0.09,,,
164846,164550,0.09,,,
164550,164574,0.38,,,
164550,186152,0.41,,,
186152,164550,0.41,,,
164550,163630,0.5,,,
163630,164550,0.5,,,
164550,163692,0.32,,,
164550,163788,0.49,,,
163788,164550,0.49,,,
66252,66263,0.12,,,
66270,66252,0.25,,,
66252,66275,0.4,,,
66275,66252,0.4,,,
66252,66278,0.45,,,
66278,66252,0.45,,,
66252,66670,0.28,,,
66670,66252,0.28,,,
66252,67016,0.36,,,
67016,66252,0.36,,,
66252,67033,0.36,,,
67033,66252,0.36,,,
66252,67399,0.46,,,
67399,66252,0.46,,,
66252,67423,0.46,,,
67423,66252,0.46,,,
66252,65320,0.33,,,
66252,65527,0.43,,,
65527,66252,0.43,,,
66254,66263,0.08,,,
66270,66254,0.2,,,
66254,66275,0.35,,,
66275,66254,0.35,,,
66254,66278,0.4,,,
66278,66254,0.4,,,
66254,66670,0.24,,,
66670,66254,0.24,,,
66254,67016,0.4,,,
67016,66254,0.4,,,
66254,67033,0.33,,,
67033,66254,0.33,,,
66254,67399,0.49,,,
67399,66254,0.49,,,
66254,67423,0.44,,,
67423,66254,0.44,,,
66254,65320,0.33,,,
66254,65527,0.48,,,
65527,66254,0.48,,,
99027,99140,0.05,,,
99027,99287,0.32,,,
99287,99027,0.32,,,
99027,99332,0.13,,,
99472,99027,0.17,,,
99027,99521,0.16,,,
99521,99027,0.16,,,
99027,99630,0.22,,,
99630,99027,0.22,,,
99027,99737,0.25,,,
99737,99027,0.25,,,
99027,99869,0.27,,,
99869,99027,0.27,,,
99027,100481,0.43,,,
100481,99027,0.43,,,
99027,97973,0.43,,,
97973,99027,0.43,,,
66270,66263,0.13,,,
66275,66263,0.28,,,
66278,66263,0.33,,,
66286,66263,0.48,,,
66263,66670,0.18,,,
66670,66263,0.18,,,
66263,67016,0.46,,,
67016,66263,0.46,,,
66263,67033,0.29,,,
67033,66263,0.29,,,
66263,67423,0.41,,,
67423,66263,0.41,,,
66263,65320,0.35,,,
65320,66263,0.35,,,
164572,165204,0.36,,,
165204,164572,0.36,,,
164572,165449,0.39,,,
165449,164572,0.39,,,
164572,166185,0.5,,,
166185,164572,0.5,,,
164572,164846,0.39,,,
164846,164572,0.39,,,
164572,163692,0.41,,,
163692,164572,0.41,,,
66270,66275,0.15,,,
66270,66278,0.2,,,
66270,66286,0.35,,,
66270,66670,0.13,,,
66270,67033,0.26,,,
66270,67423,0.39,,,
66270,65320,0.41,,,
66294,66275,0.35,,,
66275,66303,0.48,,,
66275,66367,0.35,,,
66367,66275,0.35,,,
66275,66670,0.2,,,
66670,66275,0.2,,,
66275,66688,0.37,,,
66688,66275,0.37,,,
66275,67033,0.3,,,
67033,66275,0.3,,,
66275,67054,0.44,,,
67054,66275,0.44,,,
66275,67423,0.42,,,
67423,66275,0.42,,,
66275,65480,0.45,,,
65480,66275,0.45,,,
66294,66278,0.3,,,
66278,66303,0.43,,,
66278,66305,0.49,,,
66278,66367,0.3,,,
66367,66278,0.3,,,
66278,66670,0.24,,,
66670,66278,0.24,,,
66278,66688,0.33,,,
66688,66278,0.33,,,
66278,67033,0.33,,,
67033,66278,0.33,,,
66278,67054,0.4,,,
67054,66278,0.4,,,
66278,67423,0.44,,,
67423,66278,0.44,,,
66278,65480,0.41,,,
65480,66278,0.41,,,
164583,165591,0.49,,,
165591,164583,0.49,,,
164583,164664,0.37,,,
164664,164583,0.37,,,
66294,66286,0.15,,,
66286,66303,0.28,,,
66286,66305,0.34,,,
66286,66311,0.45,,,
66286,66315,0.5,,,
66286,66367,0.15,,,
66367,66286,0.15,,,
66286,66670,0.38,,,
66670,66286,0.38,,,
66286,66688,0.2,,,
66688,66286,0.2,,,
66286,67033,0.44,,,
67033,66286,0.44,,,
66286,67054,0.3,,,
67054,66286,0.3,,,
66286,65480,0.32,,,
65480,66286,0.32,,,
164594,166204,0.5,,,
166204,164594,0.5,,,
164594,164470,0.5,,,
164470,164594,0.5,,,
66294,66303,0.13,,,
66294,66305,0.19,,,
66294,66311,0.3,,,
66294,66315,0.35,,,
66294,66367,0.02,,,
66294,66688,0.13,,,
66294,67054,0.26,,,
66294,65480,0.28,,,
54740,55060,0.14,,,
54740,54614,0.05,,,
54614,54740,0.05,,,
54618,54740,0.06,,,
54740,54853,0.18,,,
54740,55050,0.32,,,
54740,55602,0.34,,,
66324,66303,0.38,,,
66303,66367,0.13,,,
66367,66303,0.13,,,
66303,66688,0.18,,,
66688,66303,0.18,,,
66303,67054,0.29,,,
67054,66303,0.29,,,
66303,67086,0.46,,,
67086,66303,0.46,,,
66303,65068,0.46,,,
65068,66303,0.46,,,
66303,65480,0.31,,,
65480,66303,0.31,,,
66324,66305,0.32,,,
66305,66367,0.19,,,
66367,66305,0.19,,,
66305,66688,0.23,,,
66688,66305,0.23,,,
66305,67054,0.32,,,
67054,66305,0.32,,,
66305,67086,0.41,,,
67086,66305,0.41,,,
66305,65068,0.44,,,
65068,66305,0.44,,,
66305,65241,0.49,,,
65241,66305,0.49,,,
66305,65480,0.34,,,
65480,66305,0.34,,,
66324,66311,0.21,,,
66346,66311,0.46,,,
66311,66367,0.3,,,
66367,66311,0.3,,,
66311,66688,0.33,,,
66688,66311,0.33,,,
66311,67054,0.4,,,
67054,66311,0.4,,,
66311,67086,0.33,,,
67086,66311,0.33,,,
66311,65068,0.44,,,
65068,66311,0.44,,,
66311,65241,0.43,,,
65241,66311,0.43,,,
66311,65480,0.41,,,
65480,66311,0.41,,,
99082,99454,0.12,,,
99082,99459,0.2,,,
99082,99469,0.27,,,
99082,99534,0.33,,,
99082,99556,0.21,,,
99082,99743,0.47,,,
99082,100442,0.5,,,
99082,100536,0.45,,,
99082,98116,0.35,,,
66324,66315,0.16,,,
66346,66315,0.41,,,
66315,66367,0.35,,,
66367,66315,0.35,,,
66315,66688,0.37,,,
66688,66315,0.37,,,
66315,67054,0.43,,,
67054,66315,0.43,,,
66315,67086,0.3,,,
67086,66315,0.3,,,
66315,67675,0.48,,,
67675,66315,0.48,,,
66315,65068,0.45,,,
65068,66315,0.45,,,
66315,65241,0.41,,,
65241,66315,0.41,,,
66315,65480,0.45,,,
65480,66315,0.45,,,
33885,33555,0.13,,,
33555,34281,0.28,,,
34281,33555,0.28,,,
33555,33655,0.04,,,
33655,33555,0.04,,,
33555,32675,0.37,,,
32675,33555,0.37,,,
66324,66346,0.25,,,
66346,66324,0.25,,,
66324,66358,0.37,,,
66358,66324,0.37,,,
66324,66375,0.5,,,
66375,66324,0.5,,,
66324,67086,0.26,,,
66324,67675,0.46,,,
66324,64925,0.5,,,
66324,65241,0.37,,,
163310,164631,0.47,,,
164649,166178,0.47,,,
164649,163752,0.32,,,
66346,66358,0.12,,,
66358,66346,0.12,,,
66346,66375,0.25,,,
66375,66346,0.25,,,
66346,66381,0.38,,,
66346,67086,0.36,,,
67086,66346,0.36,,,
66346,67118,0.36,,,
67118,66346,0.36,,,
66346,67568,0.48,,,
67568,66346,0.48,,,
66346,65241,0.45,,,
65241,66346,0.45,,,
66375,66358,0.13,,,
66358,66381,0.25,,,
66358,66388,0.38,,,
66388,66358,0.38,,,
66358,67086,0.45,,,
67086,66358,0.45,,,
66358,67118,0.28,,,
66358,67568,0.42,,,
66358,67709,0.47,,,
99140,99287,0.29,,,
99287,99140,0.29,,,
99140,99332,0.08,,,
99472,99140,0.12,,,
99521,99140,0.12,,,
99630,99140,0.21,,,
99140,99737,0.21,,,
99737,99140,0.21,,,
99140,99763,0.47,,,
99763,99140,0.47,,,
99140,99869,0.22,,,
99869,99140,0.22,,,
99140,100481,0.4,,,
100481,99140,0.4,,,
99140,97973,0.45,,,
97973,99140,0.45,,,
66374,66909,0.31,,,
66909,66374,0.31,,,
66374,66950,0.32,,,
66950,66374,0.32,,,
66374,67268,0.4,,,
67268,66374,0.4,,,
66374,67271,0.37,,,
67271,66374,0.37,,,
66374,67276,0.35,,,
67276,66374,0.35,,,
66374,67284,0.32,,,
67284,66374,0.32,,,
66374,67296,0.42,,,
67296,66374,0.42,,,
65109,66374,0.44,,,
66374,65362,0.35,,,
65362,66374,0.35,,,
66375,66381,0.13,,,
66375,66388,0.25,,,
66375,66397,0.38,,,
66375,67118,0.25,,,
66375,67568,0.4,,,
66375,67709,0.45,,,
66388,66381,0.13,,,
66405,66381,0.38,,,
66381,67118,0.28,,,
67118,66381,0.28,,,
66381,67143,0.45,,,
67143,66381,0.45,,,
66381,67568,0.42,,,
67568,66381,0.42,,,
66381,67709,0.47,,,
67709,66381,0.47,,,
66381,66542,0.38,,,
66542,66381,0.38,,,
66388,66397,0.13,,,
66405,66388,0.25,,,
66388,66412,0.35,,,
66388,66423,0.45,,,
66388,67118,0.36,,,
67118,66388,0.36,,,
66388,67143,0.36,,,
67143,66388,0.36,,,
66388,67568,0.47,,,
67568,66388,0.47,,,
66388,67597,0.47,,,
67597,66388,0.47,,,
66388,66542,0.26,,,
66542,66388,0.26,,,
66388,65239,0.47,,,
65239,66388,0.47,,,
82062,80281,0.49,,,
80281,82062,0.49,,,
80286,82062,0.48,,,
80510,82062,0.43,,,
82062,81910,0.26,,,
81910,82062,0.26,,,
82062,82061,0.25,,,
82061,82062,0.25,,,
82062,82213,0.25,,,
82213,82062,0.25,,,
82062,83002,0.37,,,
83002,82062,0.37,,,
82062,83443,0.42,,,
83443,82062,0.42,,,
82062,83455,0.47,,,
83455,82062,0.47,,,
82062,185782,0.38,,,
185782,82062,0.38,,,
147723,147599,0.08,,,
147599,147904,0.36,,,
147904,147599,0.36,,,
147599,148212,0.3,,,
148212,147599,0.3,,,
147599,148672,0.46,,,
148672,147599,0.46,,,
147599,146890,0.39,,,
146890,147599,0.39,,,
147599,147114,0.2,,,
147114,147599,0.2,,,
147277,147599,0.14,,,
147599,147304,0.19,,,
147599,147334,0.37,,,
147599,147354,0.16,,,
147354,147599,0.16,,,
147599,147595,0.16,,,
147698,147599,0.19,,,
147599,147935,0.23,,,
147935,147599,0.23,,,
147599,147943,0.33,,,
147599,148058,0.45,,,
147599,148157,0.39,,,
148354,147599,0.42,,,
147599,148478,0.39,,,
148478,147599,0.39,,,
147599,148502,0.37,,,
148502,147599,0.37,,,
147599,148571,0.37,,,
148571,147599,0.37,,,
148583,147599,0.5,,,
147599,148612,0.42,,,
148612,147599,0.42,,,
147599,148651,0.5,,,
148651,147599,0.5,,,
147599,147263,0.23,,,
147263,147599,0.23,,,
66405,66397,0.13,,,
66397,67118,0.45,,,
67118,66397,0.45,,,
66397,67143,0.28,,,
67143,66397,0.28,,,
66397,67597,0.42,,,
67597,66397,0.42,,,
66397,66542,0.14,,,
66542,66397,0.14,,,
66397,65239,0.42,,,
65239,66397,0.42,,,
66405,66412,0.1,,,
66405,66423,0.2,,,
66405,66436,0.38,,,
66436,66405,0.38,,,
66405,66789,0.4,,,
66789,66405,0.4,,,
66405,67143,0.25,,,
66405,67164,0.45,,,
67164,66405,0.45,,,
66405,67435,0.5,,,
66405,67597,0.4,,,
66405,66542,0.05,,,
66405,65239,0.4,,,
99175,99943,0.24,,,
99943,99175,0.24,,,
100027,99175,0.25,,,
99175,100037,0.26,,,
99175,100057,0.31,,,
99175,100080,0.4,,,
99175,100095,0.46,,,
99175,100280,0.35,,,
99175,100415,0.5,,,
100415,99175,0.5,,,
99175,100474,0.37,,,
99175,100644,0.45,,,
99175,100658,0.43,,,
99175,99126,0.31,,,
99126,99175,0.31,,,
97727,99175,0.5,,,
99175,98103,0.48,,,
98103,99175,0.48,,,
66436,66412,0.28,,,
66789,66412,0.31,,,
66412,67143,0.27,,,
67143,66412,0.27,,,
67164,66412,0.37,,,
66412,67597,0.41,,,
67597,66412,0.41,,,
66412,66542,0.11,,,
66542,66412,0.11,,,
66412,65239,0.41,,,
65239,66412,0.41,,,
66436,66423,0.18,,,
66789,66423,0.22,,,
66423,67143,0.32,,,
67143,66423,0.32,,,
67164,66423,0.31,,,
66423,67183,0.47,,,
67183,66423,0.47,,,
66423,67597,0.45,,,
67597,66423,0.45,,,
66423,66542,0.21,,,
66542,66423,0.21,,,
66423,65239,0.45,,,
65239,66423,0.45,,,
66423,65344,0.45,,,
65344,66423,0.45,,,
66436,66789,0.12,,,
66789,66436,0.12,,,
66436,67143,0.45,,,
67143,66436,0.45,,,
66436,67164,0.25,,,
67164,66436,0.25,,,
66436,67183,0.33,,,
67183,66436,0.33,,,
66436,67193,0.45,,,
67193,66436,0.45,,,
66436,67435,0.34,,,
66436,67851,0.48,,,
66436,66542,0.38,,,
66542,66436,0.38,,,
66436,65344,0.38,,,
65344,66436,0.38,,,
66436,65355,0.45,,,
65355,66436,0.45,,,
99223,99943,0.49,,,
99943,99223,0.49,,,
99223,100057,0.4,,,
100057,99223,0.4,,,
99223,100080,0.31,,,
100080,99223,0.31,,,
99223,100095,0.28,,,
100095,99223,0.28,,,
100120,99223,0.25,,,
99223,100148,0.31,,,
100148,99223,0.31,,,
99223,100579,0.47,,,
100579,99223,0.47,,,
66617,66460,0.05,,,
66635,66460,0.26,,,
66971,66460,0.31,,,
66460,67171,0.24,,,
67171,66460,0.24,,,
66460,67326,0.29,,,
67326,66460,0.29,,,
67343,66460,0.39,,,
66460,67712,0.42,,,
67712,66460,0.42,,,
67729,66460,0.49,,,
66460,65157,0.45,,,
65157,66460,0.45,,,
66493,66507,0.25,,,
66507,66493,0.25,,,
66493,67183,0.47,,,
67183,66493,0.47,,,
66493,67193,0.35,,,
67193,66493,0.35,,,
66493,67240,0.28,,,
66493,67246,0.36,,,
67246,66493,0.36,,,
66493,67581,0.44,,,
67581,66493,0.44,,,
66493,67592,0.37,,,
67592,66493,0.37,,,
66493,67983,0.5,,,
99267,99272,0.21,,,
99272,99267,0.21,,,
99267,99282,0.41,,,
99282,99267,0.41,,,
99267,99342,0.01,,,
99342,99267,0.01,,,
99267,100427,0.35,,,
100427,99267,0.35,,,
99267,100759,0.45,,,
100759,99267,0.45,,,
99267,100770,0.42,,,
100770,99267,0.42,,,
99267,199464,0.01,,,
199464,99267,0.01,,,
99271,99272,0.5,,,
99272,99271,0.5,,,
99271,99342,0.28,,,
99342,99271,0.28,,,
99271,100018,0.41,,,
100018,99271,0.41,,,
99271,100427,0.35,,,
100427,99271,0.35,,,
99271,100759,0.44,,,
100759,99271,0.44,,,
99271,199464,0.28,,,
199464,99271,0.28,,,
99272,99282,0.2,,,
99282,99272,0.2,,,
99302,99272,0.39,,,
99272,99316,0.49,,,
99316,99272,0.49,,,
99272,99342,0.22,,,
99342,99272,0.22,,,
99272,100770,0.46,,,
100770,99272,0.46,,,
99272,199464,0.21,,,
199464,99272,0.21,,,
66507,66835,0.28,,,
66835,66507,0.28,,,
66507,67223,0.35,,,
67223,66507,0.35,,,
66507,67240,0.28,,,
67240,66507,0.28,,,
67246,66507,0.25,,,
66507,67268,0.36,,,
67268,66507,0.36,,,
66507,67271,0.4,,,
67271,66507,0.4,,,
66507,67276,0.44,,,
67276,66507,0.44,,,
66507,67592,0.44,,,
67592,66507,0.44,,,
66507,67643,0.46,,,
67643,66507,0.46,,,
66507,65393,0.46,,,
65393,66507,0.46,,,
164815,164896,0.04,,,
164896,164815,0.04,,,
164815,165176,0.39,,,
164815,165204,0.33,,,
164815,165449,0.4,,,
164815,165559,0.44,,,
164815,166142,0.41,,,
164815,164846,0.22,,,
164815,186152,0.15,,,
164815,163630,0.42,,,
164815,163788,0.38,,,
164815,163821,0.46,,,
99302,99282,0.19,,,
99316,99282,0.29,,,
99287,99332,0.23,,,
99332,99287,0.23,,,
99287,99372,0.47,,,
99372,99287,0.47,,,
99287,99384,0.46,,,
99384,99287,0.46,,,
99472,99287,0.24,,,
99287,99521,0.32,,,
99521,99287,0.32,,,
99287,99630,0.43,,,
99630,99287,0.43,,,
99287,99763,0.2,,,
99287,99869,0.29,,,
99869,99287,0.29,,,
99287,100083,0.31,,,
99287,100481,0.5,,,
100481,99287,0.5,,,
99287,97973,0.48,,,
66523,66561,0.41,,,
66561,66523,0.41,,,
22010,22263,0.29,,,
22263,22010,0.29,,,
22010,21511,0.47,,,
21511,22010,0.47,,,
22010,21518,0.4,,,
21518,22010,0.4,,,
22010,21533,0.36,,,
21533,22010,0.36,,,
22010,21537,0.43,,,
21537,22010,0.43,,,
22010,21539,0.47,,,
21539,22010,0.47,,,
22010,21626,0.29,,,
21626,22010,0.29,,,
22010,21638,0.46,,,
21638,22010,0.46,,,
22010,21777,0.19,,,
21777,22010,0.19,,,
22010,21783,0.19,,,
21783,22010,0.19,,,
22010,21792,0.21,,,
21792,22010,0.21,,,
22010,21800,0.3,,,
21800,22010,0.3,,,
22010,21809,0.41,,,
21809,22010,0.41,,,
22010,21819,0.47,,,
21819,22010,0.47,,,
22010,21820,0.3,,,
21820,22010,0.3,,,
22010,21834,0.42,,,
22010,21896,0.13,,,
21896,22010,0.13,,,
21905,22010,0.1,,,
22010,21918,0.44,,,
21918,22010,0.44,,,
22002,22010,0.07,,,
22012,22010,0.1,,,
22010,22107,0.14,,,
22107,22010,0.14,,,
22010,22119,0.14,,,
22119,22010,0.14,,,
22010,22176,0.21,,,
22010,22261,0.29,,,
22010,22359,0.38,,,
22010,22437,0.46,,,
22437,22010,0.46,,,
22010,21519,0.37,,,
21519,22010,0.37,,,
22010,21799,0.35,,,
21799,22010,0.35,,,
22010,21818,0.48,,,
21818,22010,0.48,,,
99302,99316,0.11,,,
99302,100637,0.47,,,
99303,98302,0.44,,,
98302,99303,0.44,,,
99316,100637,0.41,,,
66550,66921,0.28,,,
165391,164857,0.18,,,
66561,67641,0.37,,,
67641,66561,0.37,,,
99472,99332,0.05,,,
99521,99332,0.1,,,
99630,99332,0.21,,,
99332,99737,0.13,,,
99737,99332,0.13,,,
99332,99763,0.4,,,
99763,99332,0.4,,,
99869,99332,0.16,,,
99332,100083,0.49,,,
100083,99332,0.49,,,
100481,99332,0.35,,,
99332,97973,0.5,,,
97973,99332,0.5,,,
71169,70018,0.43,,,
70018,71169,0.43,,,
71169,70211,0.39,,,
70211,71169,0.39,,,
71169,70728,0.32,,,
70728,71169,0.32,,,
71169,70889,0.3,,,
70889,71169,0.3,,,
71169,71082,0.29,,,
71082,71169,0.29,,,
71169,71488,0.3,,,
71488,71169,0.3,,,
71169,71655,0.31,,,
71655,71169,0.31,,,
71169,72125,0.38,,,
72125,71169,0.38,,,
71169,72130,0.4,,,
72130,71169,0.4,,,
71169,72134,0.42,,,
72134,71169,0.42,,,
71169,72551,0.48,,,
72551,71169,0.48,,,
99342,100427,0.34,,,
100427,99342,0.34,,,
71171,69542,0.49,,,
69542,71171,0.49,,,
71171,69548,0.45,,,
69548,71171,0.45,,,
71171,69555,0.45,,,
69555,71171,0.45,,,
71171,69563,0.5,,,
69563,71171,0.5,,,
71171,69966,0.44,,,
69966,71171,0.44,,,
71171,70436,0.36,,,
70436,71171,0.36,,,
71171,70658,0.43,,,
70658,71171,0.43,,,
71171,70733,0.37,,,
70733,71171,0.37,,,
71171,70806,0.32,,,
70806,71171,0.32,,,
71197,71171,0.05,,,
71171,71359,0.36,,,
71359,71171,0.36,,,
71171,71361,0.31,,,
71361,71171,0.31,,,
71385,71171,0.07,,,
71395,71171,0.23,,,
71404,71171,0.33,,,
71422,71171,0.49,,,
71503,71171,0.14,,,
71171,71810,0.41,,,
71810,71171,0.41,,,
71171,71814,0.36,,,
71814,71171,0.36,,,
71842,71171,0.21,,,
71171,71919,0.31,,,
71919,71171,0.31,,,
71171,71933,0.31,,,
71933,71171,0.31,,,
72205,71171,0.47,,,
72209,71171,0.43,,,
